date,rating,sentiment,text
27/12/2017,4,negative,Cukup lengkap disini. Ada fasilitas cicilan 0% jg. S & k berlaku siih
25/12/2017,4,positive,Ok dan mantap
07/12/2017,5,negative,"Salah satu jujugan untuk membeli handphone di kota Malang yang cukup lengkap dengan berbagai pilihan brand-merek. Kualitas pelayanan cukup baik dengan jumlah pegawai yang banyak juga. Barang ready, mostly. Recommended."
05/12/2017,4,positive,Pelayanan cepat rama harga murah dan tempat parkir yang luas
15/10/2017,5,positive,Harga sangat kompetitif dengan servis yang memuaskan
12/10/2017,4,neutral,tempat parkir cukup luas
09/10/2017,4,positive,Mantap... semoga bermanfaat...
02/10/2017,5,negative,"Pelayanan cepat tidak mbulet. Tanya2 via telpon juga dilayani dengan baik. Masalah harga, tidak diragukan lagi disini sudah termurah."
07/08/2017,4,positive,Pernah singgah adem dan nyaman
27/07/2017,1,negative,"I bought A7 2017 earlier, and their service is so bad, they forget to give my USB connector cause they too busy to play instagram and Im so mad"
26/07/2017,5,negative,Banyak pilihan harga miring
25/07/2017,4,negative,"tempatnya nyaman, pelayanan juga bagus tapi sayangnya untuk aksesoris hp masih minim"
25/07/2017,4,neutral,Pelayanan bgus
19/07/2017,5,positive,"Menjual HP dengan harga murah, varian lengkap, ada garansi toko, bisa dibayar dengan kartu kredit dengan cicilan 0%. Pelayanan ramah, lokasi strategis."
17/07/2017,4,negative,Tempat nya berkelas
20/06/2017,4,positive,"good service, competetive price"
15/06/2017,5,neutral,Layanan yang cepat dan simpatik
07/06/2017,5,negative,Tempatnya enak dan layanannya superrrrrr ...
30/04/2017,4,positive,"Good service, this place have comfy waiting room and diaplay store"
19/04/2017,5,negative,tempat termurah beli handphone SAMSUNG se-Ngalam
14/04/2017,5,positive,"Gak nyangka dapat cash back, setelah kasirnya menjelaskan meski saya tidak menanyakan itu. Salesnya ramah (setidaknya pas saya ke sana)."
15/03/2017,4,positive,Oke lah
04/03/2017,5,neutral,Pelayan terbaik
11/02/2017,5,positive,Salesnya ramah2 harga murah
02/02/2017,4,negative,"Tempatnya nyaman, pelayanan nya lumayan lah. Klo mau bei hp saya merekomendasikan tempat ini. Layak untuk di kunjungi"
24/01/2017,5,neutral,You can find most of the big brands here.
