date,rating,ulasan_mentah,text,sentiment
N/A,0,"Standnya bagus, ada tempat duduknya juga, desain stannya jg bagus, nyaman pokoknya disini salesnya jg ramah, jelasinnya baik banget, sabar banget dibombardir pertanyaan✌️ prosesnya jg cepat, free acc hp kemarinPelayanannya memuaskan pokoknya",standnya bagus ada tempat duduk juga desain stanya juga bagus nyaman pokok sini salesnya juga ramah jelas baik banget sabar banget bombardir tanya proses juga cepat free ac hp kemarinpelayananya muas pokok,positive
N/A,0,"Tokonya bagus, parkir luas, barang cukup komplit, sales bisa menjelaskan barang dengan baik",toko bagus parkir luas barang cukup komplit sales bisa jelas barang dengan baik,positive
N/A,0,pelayanan ramah dan cepat. harga dijamin lebih murah tapi kualitas dijamin 100%. tempatnya pun makin luas sekarang. manteb deh kalau kesini..,layan ramah dan cepat harga jamin lebih murah tapi kualitas jamin tempat pun makin luas sekarang mantap deh kalau kesini,positive
N/A,0,Sales ramah dan sabar memberikan penjelasan tentang produk hp,sales ramah dan sabar beri jelas tentang produk hp,positive
N/A,0,pelayanan terbaik,layan baik,positive
N/A,0,"Trimakasih tiga putra, pelayanann anda sangat baik ,barang pun bagus",trimakasih tiga putra layan anda sangat baik barang pun bagus,positive
N/A,0,Alhamdulillah Pelayanannya kece abiis... Barang dicek bareng2 trus gercep dan ramah. Gak usah ragu dah buat beli di tiga putra,alhamdulilah pelayananya kece abiis barang cek bareng terus gercep dan ramah enggak usah ragu deh buat beli di tiga putra,positive
N/A,0,"Mantap, salesnya ramah² dan sopan, barang juga bagus dan pastinya harganya terjangkau",mantap salesnya ramah dan sopan barang juga bagus dan pasti harga jangkau,positive
N/A,0,Sami sami,sami sami,positive
N/A,0,Pusat HP yg cukup besar ditambah dengan Cafe yg buka sampai malam.,pusat hp yang cukup besar tambah dengan cafe yang buka sampai malam,positive
N/A,0,"Pelayanan bagus customer servis nya juga ramah baik,dan cantik2",layan bagus customer servis nya juga ramah baik dan cantik,positive
N/A,0,Pelayanan bagus ramah dan selalu di berikan rekomendasi yang terbaik,layan bagus ramah dan selalu di ikan rekomendasi yang baik,positive
N/A,0,Cukup recommended,cukup recomended,positive
N/A,0,"Sales nya sangat membantu, pelayanan juga baik.. .klaim garansi di permudah dan di bantu sampai selesai",sales nya sangat bantu layan juga baik klaim garansi di mudah dan di bantu sampai selesai,positive
N/A,0,pegawainya ramah semua,pegawai ramah semua,positive
N/A,0,Paling lengkap dan tercurah di malang,paling lengkap dan curah di malang,positive
N/A,0,"Keren banget, semua produk lengkap ada disini, pelayanannya keren tempatnya bagus.. recommended deh buat beli gadget lagi disini",keren banget semua produk lengkap ada sini pelayananya keren tempat bagus recomended deh buat beli gadget lagi sini,positive
N/A,0,"Tempat besar, mud ah ditemukan, parkir luas, protokol kesehatan baik, pelayanan ramah, hp dan aksesoris lumayan lengkap, harga beberapa ada yang menurut saya agak mahal tapi overall standard lah.",tempat besar mud ah temu parkir luas protokol sehat baik layan ramah hp dan aksesoris lumayan lengkap harga beberapa ada yang turut saya agak mahal tapi overal standard lah,positive
N/A,0,Pelayanannya bagus dan tempatnya nyaman,pelayananya bagus dan tempat nyaman,positive
N/A,0,Pegawainya baik dan ramah2,pegawai baik dan ramah,positive
N/A,0,Lokasi parkirnya sekarang cukup luas barang² yg dijual juga ok,lokasi parkir sekarang cukup luas barang yang jual juga ok,positive
N/A,0,"Tempat faforit beli hp ,karyawan ramsh""",tempat faforit beli hp karyawan ramsh,positive
N/A,0,"Habis beli HP disini, nggak dapat bonus merchandise hehehe ...",habis beli hp sini enggak dapat bonus merchandise hehehe,positive
N/A,0,banyak promo,banyak promo,positive
N/A,0,Mau beli HP apa aja kunjungi Tiga putra,mau beli hp apa saja kunjung tiga putra,positive
N/A,0,"Selalu terbaik, sudah beberapa kali belanja kesini",selalu baik sudah beberapa kali belanja kesini,positive
N/A,0,"Makasih tiga putra ... Khususnya mbak Eliza , selalu SABAR dan PAHAM dgn banyak pertanyaan n kemauan ku kita langganan disini dari awal ada nya tiga putra Kawi",terima kasih tiga putra khusus mbak eliza selalu sabar dan paham dengan banyak tanya mau ku kita langanan sini dari awal ada nya tiga putra kawi,positive
N/A,0,barangnya lengkap.... mbak e lumayan dalam menjelaskan (semoga obyektif)... tapi suasana toko agak berantakan (krn sedang expansi)... dan AC nya kurang kuat,barang lengkap mbak lumayan dalam jelas moga obyektif tapi suasana toko agak beranta karena sedang expansi dan ac nya kurang kuat,negative
N/A,0,Pelayanan sangat memuaskan...mas2 dan mbk2 nya ramah...terima kasih,layan sangat muas mas dan mbak nya ramah terima kasih,positive
N/A,0,Bagus barang nya kemarin papa ku beli hp Vivo v20 se,bagus barang nya kemarin papa ku beli hp vivo se,positive
N/A,0,Pegawai ramah2 pelayanan sopan profesional dan berpengalaman,pegawai ramah layan sopan profesional dan alam,positive
N/A,0,"Tempat bagus , pelayanan ramah & mas faiz menjelaskan tentang S20 ultra dengan sangat detail, rekomended sih menurut sy",tempat bagus layan ramah mas faiz jelas tentang si ultra dengan sangat detail rekomended sih turut saya,positive
N/A,0,"Tempatnya nyaman sekali. Area parkir begitu luas, tak hanya untuk roda dua, begitu juga pengguna roda empat. Gak perlu khawatir nyari lokasi parkir. Tersedia banyak pilihan unit dengan berbagai penawaran. Salesnya ramah dan informatif dalam menjelaskan. Nyari hp di kawasan Kawi bisa menjadi alternatif di Tiga Putra cabang sini.",tempat nyaman sekali area parkir begitu luas tak hanya untuk roda dua begitu juga penguna roda empat enggak perlu khawatir cari lokasi parkir sedia banyak pilih unit dengan bagai tawar salesnya ramah dan informatif dalam jelas cari hp di kawasan kawi bisa jadi alternatif di tiga putra cabang sini,positive
N/A,0,"Yg dicari ga ada sih, tp mas mas nya gercep ngasih pilihan lain sesuai sm yg dimau",yang cari enggak ada sih tapi mas mas nya gercep asih pilih lain sesuai sama yang mau,positive
N/A,0,1 minggu yg lalu soya beli Hp samsung A 20 seharga 2.350 ditempat ini tiga putra kawi.,mingu yang lalu soya beli hp samsung harga tempat ini tiga putra kawi,positive
N/A,0,Nice place,nice place,positive
N/A,0,"Harga bersaing pelayanan bagus tempat nyaman parkir luas.Recomded deh,, buat yg mau belanja kesini",harga saing layan bagus tempat nyaman parkir luas recomded deh buat yang mau belanja kesini,positive
N/A,0,"Pelayanan puas, tempat parkir luas...",layan puas tempat parkir luas,positive
N/A,0,"Tempat nyaman, parkir luas, pelayanan memuaskan",tempat nyaman parkir luas layan muas,positive
N/A,0,"Pelayanan ramah, produk berkualitas serta harga agak miring dari yang lain... Kadang pelayan lupa memberi bonus atas pembelian...",layan ramah produk kualitas serta harga agak miring dari yang lain kadang layan lupa beri bonus atas beli,positive
N/A,0,"Harga HPnya bersaing dengan toko terkenal lainnya di Malang. Tempatnya nyaman, parkiran mobil luas",harga hpnya saing dengan toko kenal lai di malang tempat nyaman parkir mobil luas,positive
N/A,0,Ramah tamah,ramah tamah,positive
N/A,0,"Toko HP yang bagus, lengkap dan menjual produk-produk terbaru serta dilayani dengan sabar dan informatif.",toko hp yang bagus lengkap dan jual produk produk baru serta layan dengan sabar dan informatif,positive
N/A,0,"Dengan pelayanan ramah, dan harga cukup bersaing",dengan layan ramah dan harga cukup saing,positive
N/A,0,"Tempat ckp nyaman, plyanan baik, protokol covid-19 baik. Jenis Smartphone yg dijual ckp beragam. Recommended",tempat cukup nyaman plyanan baik protokol covid baik jenis smartphone yang jual cukup agam recomended,positive
N/A,0,Luas tempatnyq,luas tempatnyq,positive
N/A,0,"Tempat nyaman, tidak terlalu ramai, pegawai ramah",tempat nyaman tidak terlalu ramai pegawai ramah,positive
N/A,0,"Mbak nya ramah. Dan cantik pelayanan nya juga baik. Tapi saya pernah tanya barang sebelum datang ke toko, terus di suruh datang ke toko nya, e pas udah di toko barang nya kosong. saya kecewa.",mbak nya ramah dan cantik layan nya juga baik tapi saya pernah tanya barang belum datang ke toko terus di suruh datang ke toko nya pas sudah di toko barang nya kosong saya kecewa,negative
N/A,0,"Keren banget, ramah sales""nya",keren banget ramah sales nya,positive
N/A,0,"Harga lebih murah, pelayanan ramah, nyaman",harga lebih murah layan ramah nyaman,positive
N/A,0,"Kurang lengkap, dan harga yang ditawarkan relatif lebih mahal...",kurang lengkap dan harga yang tawar relatif lebih mahal,negative
N/A,0,Cuma sharing aja sih.. Saya kesana ingin beli hp xiao** dan salesnya sudah tau tapi kenapa ya kok saya diarahkan ke op** terus jadi kurang nyaman karena salesnya agak ngotot dengan produknya,cuma sharing saja sih saya kesana ingin beli hp xiao dan salesnya sudah tau tapi kenapa ya kok saya arah ke op terus jadi kurang nyaman karena salesnya agak ngotot dengan produk,negative
N/A,0,pelayanan cepat dan harga.banysk discoun,layan cepat dan harga banysk discoun,positive
N/A,0,Menyediakan hp dengan promo menarik,sedia hp dengan promo tarik,positive
N/A,0,"Tidak terlalu banyak varian hp dan aksesoris, tetapi pelayanan bagus, parkiran cukup luas, karyawan ramah",tidak terlalu banyak varian hp dan aksesoris tetapi layan bagus parkir cukup luas karyawan ramah,negative
N/A,0,Pelayanan yg baik,layan yang baik,positive
N/A,0,Langganan HP,langanan hp,positive
N/A,0,"I came here to see handphone accessories. The display space & collection are limited, I think:)",came here tapi sih handphone acesories the display space colection are limited think,negative
N/A,0,Kebanyakn spg kurang menguasai produk knowledge,kebanyakn spg kurang kuasa produk knowledge,negative
N/A,0,"Pelayanan baik, type hp lengkap harga sesuai kualitas",layan baik type hp lengkap harga sesuai kualitas,positive
N/A,0,Gak semua pegawai paham apa yang mereka jual,enggak semua pegawai paham apa yang mereka jual,positive
N/A,0,Lumayan murah harga hp,lumayan murah harga hp,positive
N/A,0,Tidak sesuai dengan penjelasan yg di berikan bagian customer service,tidak sesuai dengan jelas yang di ikan bagi customer service,negative
N/A,0,"Mantap ges, tak ada tandingan layanannya",mantap ges tak ada tanding layananya,positive
N/A,0,Lengkap dengan pelayanan yang ramah.,lengkap dengan layan yang ramah,positive
N/A,0,"Klo beli HP selalu ke sini, Mungkin selisih beberapa puluh ribu, Tp pelayanan nya di sini ena, ga terlalu ramai, Parkir ga susah..",kalo beli hp selalu ke sini mungkin selisih beberapa puluh ribu tapi layan nya di sini ena enggak terlalu ramai parkir enggak susah,positive
N/A,0,Luas,luas,positive
N/A,0,"Habis beli smart phone disini, pelayanannya bagus harganya muraaah tapi kenapa ya waktu check unit terkesan asal2an, buka dus trus cek fisik, fungsi charger sama streaming youtube aja. Pdahal biasanya kalau di tempat lain ada pengecekan layar warna warni, cek touch screen, microphone dg panggilan, dll Oh iya padahal store nya cozy dan modern, tapi toiletnyaaa kurang layak. Smg sgera diperbaiki.",habis beli smart phone sini pelayananya bagus harga murah tapi kenapa ya waktu check unit kes asal an buka dus terus cek fisik fungsi charger sama streaming youtube saja padahal biasa kalau di tempat lain ada kece layar warna warni cek touch screen microphone dengan pangilan dulu oh iya padahal store nya cozy dan modern tapi toilet kurang layak moga sgera baik,negative
N/A,0,Harga bersaing,harga saing,positive
N/A,0,Pelayanan nya sangat ramah,layan nya sangat ramah,positive
N/A,0,Mantab pelayan ramah,mantab layan ramah,positive
N/A,0,Counter handphone terlengkap di malang raya,counter handphone lengkap di malang raya,positive
N/A,0,Good service Right place Good price Good parking Good lah pokok e rek,good service right place good price good parking good lah pokok rek,positive
N/A,0,saya sarankan bndingkan harga ke toko lain dulu... menurut pengalaman sy,saya saran bndingkan harga ke toko lain dulu turut alam saya,positive
N/A,0,Harga realme c1 or dua brp ya..2020...,harga realme sih orang dua berapa ya,positive
N/A,0,"Tiga putra Secara umum pelayanan sangat memuaskan. Harga standar, tidak murah juga tidak mahal. Tapi termasuk lebih murah daripada beberapa counter yg ""klaim diri murah"". Garansi terpercaya. Suka saja beli di sini, tempat bersih dan besar, parkir luas, dan banyak karyawannya yg helpful.",tiga putra cara umum layan sangat muas harga standar tidak murah juga tidak mahal tapi masuk lebih murah daripada beberapa counter yang klaim diri murah garansi percaya suka saja beli di sini tempat bersih dan besar parkir luas dan banyak karyawanya yang helpful,positive
N/A,0,"Tempat luas, petugas ramah",tempat luas tugas ramah,positive
N/A,0,nice place to buy smartphone,nice place tapi buy smartphone,positive
N/A,0,Cepat...ada minuman juga ..free untuk costumer,cepat ada minum juga free untuk costumer,positive
N/A,0,Boleh juga,boleh juga,positive
N/A,0,Menyediakan berbagai macam smartphone dan aksesoris nya jadi tidak perlu repot pindah-pindah toko,sedia bagai macam smartphone dan aksesoris nya jadi tidak perlu repot pindah pindah toko,positive
N/A,0,baik sopan santun murah senyum juga cantik2,baik sopan santun murah senyum juga cantik,positive
N/A,0,Tidak bisa beli dgn cicilan pakai jartu bank,tidak bisa beli dengan cicil pakai jartu bank,positive
N/A,0,"Harga masih diatas meteor...barang banyaknyg kosong...nokia, asus infonya belum datang, mau tiap minggu kesana masih sama",harga masih atas meteor barang banyaknyg kosong nokia asus info belum datang mau tiap mingu kesana masih sama,negative
N/A,0,Good Place,good place,positive
N/A,0,Mayan murah kok,lumayan murah kok,positive
N/A,0,Saya memilih karena pelayanan yang maksi.,saya pilih karena layan yang maksi,negative
N/A,0,"Kmrn ke sini utk beli Realme 5 pro, harganya lebih murah dr pd toko sebelah Aku udah bandingkan Pelayanan bintang 5 Segala jenis smartphone pasti ada, tp utk aksesoris kurang lengkap Bahkan pas aku beli, dpt kupon undian dg hadiah motor",kemarin ke sini untuk beli realme pro harga lebih murah dari pada toko belah aku sudah banding layan bintang segala jenis smartphone pasti ada tapi untuk aksesoris kurang lengkap bahkan pas aku beli dapat kupon undi dengan hadiah motor,positive
N/A,0,Layanan memuaskan,layan muas,positive
N/A,0,Menyediakan berbagai merek dan jenis handphone dengan harga bersaing,sedia bagai merek dan jenis handphone dengan harga saing,positive
N/A,0,Tempat Ok pelayanan Ok barang bagus,tempat ok layan ok barang bagus,positive
N/A,0,"Pelayan dari Pihak toko, oke banget",layan dari pihak toko oke banget,positive
N/A,0,Waktu tunggu terlalu lama.. barang tidak ready,waktu tungu terlalu lama barang tidak ready,negative
N/A,0,Sering ada promo dan undian berhadiah,sering ada promo dan undi hadiah,positive
N/A,0,A nice place to buy new phones. Good salesperson as well.,nice place tapi buy new phones good salesperson as wel,positive
N/A,0,Pelayanan nya +,layan nya,positive
N/A,0,"Dilayani dengan baik. Terimakasih. Saya kesini Cari xiaomi redminote 8 pro yang versi 6/128, mengingat stock barang yang cukup ghoib, beruntung sekali ahirnya dapat yang warna putih. Kebetulan ada 2 stock barang, putih dan grey. Untuk anda yang membawa kendaraan baik roda 4 ataupun roda 2, tempat parkir tersedia cukup luas Dan dijaga oleh security berpakaian cukup rapi.",layan dengan baik terimakasih saya kesini cari xiaomi redminote pro yang versi ingat stock barang yang cukup ghoib untung sekali ahirnya dapat yang warna putih betul ada stock barang putih dan grey untuk anda yang bawa kendara baik roda atau roda tempat parkir sedia cukup luas dan jaga oleh security pakai cukup rapi,positive
N/A,0,Tempat beli hp yg tepat... buat km yg suka hp bramded & good quality,tempat beli hp yang tepat buat kamu yang suka hp bramded good quality,positive
N/A,0,Mahal,mahal,negative
N/A,0,Tempat nyaman dan bisa pilih aneka smartphone,tempat nyaman dan bisa pilih aneka smartphone,positive
N/A,0,tempat yg nyaman,tempat yang nyaman,positive
N/A,0,"Ramah, penjelasan dari sales counter juga sangat jelas,goodlah..",ramah jelas dari sales counter juga sangat jelas goodlah,positive
